,Province_State,Admin2,Population,Lat,Long
859,Iowa,Franklin,10070,42.83270384,-93.26256925
860,Iowa,Fremont,6960,40.84542720000001,-95.60129045
861,Iowa,Greene,8888,42.13614551,-94.39658081
862,Iowa,Grundy,12232,42.50183723,-92.78829551
863,Iowa,Guthrie,10689,41.78378965,-94.50111014
864,Iowa,Hamilton,14773,42.48382428,-93.70197703
865,Iowa,Hancock,10630,43.18178477,-93.73454884
866,Iowa,Hardin,16846,42.48353877,-93.23654611
867,Iowa,Harrison,14049,41.783301370000004,-95.81558439
868,Iowa,Henry,19954,41.08767962,-91.54436349
869,Iowa,Howard,9158,43.45671042,-92.31702714
870,Iowa,Humboldt,9558,42.876442600000004,-94.20722537
871,Iowa,Ida,6860,42.48696136,-95.51355387
872,Iowa,Iowa,16184,41.78630265,-92.0643373
873,Iowa,Jackson,19439,42.27178824,-90.57354837
874,Iowa,Jasper,37185,41.78576082,-93.05567785
875,Iowa,Jefferson,18295,41.13192394,-91.94849466
876,Iowa,Johnson,151140,41.77169354,-91.58754744
877,Iowa,Jones,20681,42.22118609,-91.13139641
878,Iowa,Keokuk,10246,41.43649833,-92.1785067
879,Iowa,Kossuth,14813,43.30405458,-94.20691791
880,Iowa,Lee,33657,40.74181461,-91.48183025
881,Iowa,Linn,226706,42.17923082,-91.59809485
882,Iowa,Louisa,11035,41.31842119,-91.26102611
883,Iowa,Lucas,8600,41.12958964,-93.32780803
884,Iowa,Lyon,11755,43.48107862,-96.20926845
885,Iowa,Madison,16338,41.43081904,-94.01554631
886,Iowa,Mahaska,22095,41.43521503,-92.64083907
887,Iowa,Marion,33253,41.434451010000004,-93.09934783
888,Iowa,Marshall,39369,42.135868370000004,-92.9990819
889,Iowa,Mills,15109,41.13299766,-95.61920963
890,Iowa,Mitchell,10586,43.456383710000004,-92.78887719
891,Iowa,Monona,8615,42.152203910000004,-95.95743843
892,Iowa,Monroe,7707,41.12988815,-92.8690667
893,Iowa,Montgomery,9917,41.130187140000004,-95.15642896
894,Iowa,Muscatine,42664,41.583707440000005,-91.1121697
895,Iowa,O'Brien,13753,43.18310673,-95.62474482
896,Iowa,Osceola,5958,43.47824276,-95.62422844
897,Iowa,Out of IA,0,0.1,0.0
898,Iowa,Page,15107,40.8393172,-95.1497813
899,Iowa,Palo Alto,8886,43.18193849,-94.67824621
900,Iowa,Plymouth,25177,42.837633000000004,-96.21366621
901,Iowa,Pocahontas,6619,42.83420133,-94.67862564
902,Iowa,Polk,490161,41.78679484,-93.57767461
903,Iowa,Pottawattamie,93206,41.43640314,-95.53907776
904,Iowa,Poweshiek,18504,41.78625425,-92.53155731
905,Iowa,Ringgold,4894,40.835189490000005,-94.24368535
906,Iowa,Sac,9721,42.486240710000004,-95.10547892
907,Iowa,Scott,172943,41.73935978,-90.61959493
908,Iowa,Shelby,11454,41.7850066,-95.31015553
909,Iowa,Sioux,34855,43.18221074,-96.1767568
910,Iowa,Story,97117,42.136212130000004,-93.46499005
911,Iowa,Tama,16854,42.17991767,-92.53266945
912,Iowa,Taylor,6121,40.83710579,-94.69778563
913,Iowa,Unassigned,0,0.1,0.0
914,Iowa,Union,12241,41.1277278,-94.24234847
915,Iowa,Van Buren,7044,40.85326764,-91.95017958
916,Iowa,Wapello,34969,41.130649840000004,-92.40954728
917,Iowa,Warren,51466,41.435594540000004,-93.56007641
918,Iowa,Washington,21965,41.43577126,-91.71725711
919,Iowa,Wayne,6441,40.83969028,-93.32752197
920,Iowa,Webster,35904,42.52853483,-94.17987389
921,Iowa,Winnebago,10354,43.477511740000004,-93.73407298
922,Iowa,Winneshiek,19991,43.39094334,-91.84422722
923,Iowa,Woodbury,103107,42.48979414,-96.0459439
924,Iowa,Worth,7381,43.47750768,-93.26087602
925,Iowa,Wright,12562,42.83305373,-93.73515113
926,Kansas,Allen,12369,37.98582951,-95.30030847
927,Kansas,Anderson,7858,38.31413251,-95.29272815
928,Kansas,Atchison,16073,39.63185661,-95.30870026
929,Kansas,Barber,4427,37.328858600000004,-98.68460053
930,Kansas,Barton,25779,38.57889676,-98.75636726
931,Kansas,Bourbon,14534,37.95508555,-94.84865997
932,Kansas,Brown,9564,39.92652589,-95.56421698
933,Kansas,Butler,66911,37.88134351,-96.83878537
934,Kansas,Chase,2648,38.40292938,-96.59563862
935,Kansas,Chautauqua,3250,37.24994405,-96.2454192
936,Kansas,Cherokee,19939,37.26928494,-94.8462897
937,Kansas,Cheyenne,2657,39.88580976,-101.7318201
938,Kansas,Clark,1994,37.33577007,-99.81883015
939,Kansas,Clay,8002,39.44948772,-97.16518128
940,Kansas,Cloud,8786,39.58028352,-97.64925343
941,Kansas,Coffey,8179,38.3365018,-95.73379515
942,Kansas,Comanche,1700,37.29114520000001,-99.27113247
943,Kansas,Cowley,34908,37.337818420000005,-96.83776647
944,Kansas,Crawford,38818,37.606755230000005,-94.85245778
945,Kansas,Decatur,2827,39.88468441,-100.4594081
946,Kansas,Dickinson,18466,38.96600962,-97.15532383
947,Kansas,Doniphan,7600,39.89067154,-95.14056866
948,Kansas,Douglas,122259,38.98503636,-95.2925121
949,Kansas,Edwards,2798,37.98735543,-99.31263309
950,Kansas,Elk,2530,37.55338105,-96.24369667
951,Kansas,Ellis,28553,39.01458712,-99.31751551
952,Kansas,Ellsworth,6102,38.79677695,-98.20462799
953,Kansas,Finney,36467,38.14340344,-100.7381938
954,Kansas,Ford,33619,37.79200114,-99.88825298
955,Kansas,Franklin,25544,38.66443815,-95.28644341
956,Kansas,Geary,31670,39.09871131,-96.7577178
957,Kansas,Gove,2636,39.01588178,-100.4829321
958,Kansas,Graham,2482,39.449872230000004,-99.88332493
959,Kansas,Grant,7150,37.66227336,-101.3079758
960,Kansas,Gray,5988,37.83836671,-100.4369088
961,Kansas,Greeley,1232,38.5808095,-101.8061079
962,Kansas,Greenwood,5982,37.9774388,-96.23250453
963,Kansas,Hamilton,2539,38.09978709,-101.7921066
964,Kansas,Harper,5436,37.29175361,-98.07578384
965,Kansas,Harvey,34429,38.14293782,-97.42747573
966,Kansas,Haskell,3968,37.662039400000005,-100.8710738
967,Kansas,Hodgeman,1794,38.187800790000004,-99.89829881
968,Kansas,Jackson,13171,39.51673394,-95.79356799
969,Kansas,Jefferson,19043,39.3347941,-95.38289232
970,Kansas,Jewell,2879,39.88470589,-98.21820662
971,Kansas,Johnson,602401,38.98548175,-94.82250877
972,Kansas,Kearny,3838,38.10017981,-101.321681
973,Kansas,Kingman,7152,37.65909527,-98.13638678
974,Kansas,Kiowa,2475,37.658486950000004,-99.2856537
975,Kansas,Labette,19618,37.29113093,-95.29849679
976,Kansas,Lane,1535,38.58119447,-100.4660754
977,Kansas,Leavenworth,81758,39.30183497,-95.03620809
978,Kansas,Lincoln,2962,39.14549684,-98.20756994
979,Kansas,Linn,9703,38.31267844,-94.84254089
980,Kansas,Logan,2794,39.01735806,-101.148475
981,Kansas,Lyon,33195,38.55576156,-96.15275715
982,Kansas,Marion,11884,38.45855394,-97.0985251
983,Kansas,Marshall,9707,39.883596690000005,-96.52278974
984,Kansas,McPherson,28542,38.49184858,-97.64769869
985,Kansas,Meade,4033,37.33859987,-100.364831
986,Kansas,Miami,34237,38.66383358,-94.83832189
987,Kansas,Mitchell,5979,39.49331582,-98.20906732
988,Kansas,Montgomery,31829,37.29236568,-95.74329258
989,Kansas,Morris,5620,38.78827511,-96.65128437
990,Kansas,Morton,2587,37.29141121,-101.79925190000002
991,Kansas,Nemaha,10231,39.883453870000004,-96.01392079
992,Kansas,Neosho,16007,37.65862897,-95.30670046
993,Kansas,Ness,2750,38.57974157,-99.91547333
994,Kansas,Norton,5361,39.884438270000004,-99.90286639
995,Kansas,Osage,15949,38.752359840000004,-95.72707998
996,Kansas,Osborne,3421,39.450343700000005,-98.76753828
997,Kansas,Ottawa,5704,39.23237408,-97.65020313
998,Kansas,Out of KS,0,0.1,0.0
999,Kansas,Pawnee,6414,38.281087320000005,-99.23692334
1000,Kansas,Phillips,5234,39.88465501,-99.34668865
1001,Kansas,Pottawatomie,24383,39.47925655,-96.34564657
1002,Kansas,Pratt,9164,37.747807290000004,-98.73922153
1003,Kansas,Rawlins,2530,39.88525843,-101.0761617
1004,Kansas,Reno,61998,38.05230263,-98.08607292
1005,Kansas,Republic,4636,39.92799632,-97.65036709
1006,Kansas,Rice,9537,38.44616184,-98.19992118
1007,Kansas,Riley,74232,39.389357260000004,-96.73420026
1008,Kansas,Rooks,4920,39.45022773,-99.32484567
1009,Kansas,Rush,3036,38.622752760000004,-99.30863983
1010,Kansas,Russell,6856,39.01462787,-98.76254297
1011,Kansas,Saline,54224,38.883691750000004,-97.65185177
1012,Kansas,Scott,4823,38.58222076,-100.9066539
1013,Kansas,Sedgwick,516042,37.7842718,-97.4608198
1014,Kansas,Seward,21428,37.29324632,-100.8507201
1015,Kansas,Shawnee,176875,39.141007630000004,-95.7557264
1016,Kansas,Sheridan,2521,39.45018161,-100.4418259
1017,Kansas,Sherman,5917,39.45147699,-101.7197624
1018,Kansas,Smith,3583,39.88516566,-98.78566062
1019,Kansas,Stafford,4156,38.13100851,-98.71762001
1020,Kansas,Stanton,2006,37.66304714,-101.7843534
1021,Kansas,Stevens,5485,37.2923008,-101.3118967
1022,Kansas,Sumner,22836,37.33682549,-97.47721621
1023,Kansas,Thomas,7777,39.45107575,-101.0553705
1024,Kansas,Trego,2803,39.01467218,-99.87284448
1025,Kansas,Unassigned,0,0.1,0.0
1026,Kansas,Wabaunsee,6931,39.05471985,-96.20350509
1027,Kansas,Wallace,1518,39.01686134,-101.7638876
1028,Kansas,Washington,5406,39.88420784,-97.0875323
1029,Kansas,Wichita,2119,38.581782520000004,-101.3471509
1030,Kansas,Wilson,8525,37.659371740000005,-95.74323255
1031,Kansas,Woodson,3138,37.9865336,-95.74006277
1032,Kansas,Wyandotte,165429,39.21727348,-94.76378225
1033,Kentucky,Adair,19202,37.204597740000004,-85.28129668
1034,Kentucky,Allen,21315,36.851976310000005,-86.19457544
1035,Kentucky,Anderson,22747,38.10671029,-84.99171713
1036,Kentucky,Ballard,7888,37.15842757,-88.99427697
1037,Kentucky,Barren,44249,37.06469836,-85.93338945
1038,Kentucky,Bath,12500,38.24735938,-83.74588932
1039,Kentucky,Bell,26032,36.833551740000004,-83.67766671
1040,Kentucky,Boone,133581,39.070651420000004,-84.72615357
1041,Kentucky,Bourbon,19788,38.305460700000005,-84.21827874
1042,Kentucky,Boyd,46718,38.461766080000004,-82.68652187
1043,Kentucky,Boyle,30060,37.72680923,-84.8633779
1044,Kentucky,Bracken,8303,38.79158994,-84.08532444
1045,Kentucky,Breathitt,12630,37.62333168,-83.31959161
1046,Kentucky,Breckinridge,20477,37.87377239,-86.42885017
1047,Kentucky,Bullitt,81676,38.07162523,-85.68955617
1048,Kentucky,Butler,12879,37.30946153,-86.68748787
1049,Kentucky,Caldwell,12747,37.24749129,-87.86948214
1050,Kentucky,Calloway,39001,36.72093411,-88.2731593
1051,Kentucky,Campbell,93584,39.043843450000004,-84.37875208
1052,Kentucky,Carlisle,4760,36.953728760000004,-88.96692220000001
1053,Kentucky,Carroll,10631,38.76599534,-85.12601074
1054,Kentucky,Carter,26797,38.41690743,-83.05092385
1055,Kentucky,Casey,16159,37.42533118,-84.92726209
1056,Kentucky,Christian,70461,36.99267803,-87.49055367
1057,Kentucky,Clark,36263,38.0689263,-84.14615986
1058,Kentucky,Clay,19901,37.26451126,-83.712575
1059,Kentucky,Clinton,10218,36.82581156,-85.13377529
1060,Kentucky,Crittenden,8806,37.45839237,-88.08826090000002
1061,Kentucky,Cumberland,6614,36.889261250000004,-85.39050034
1062,Kentucky,Daviess,101511,37.83028906,-87.09019479999998
1063,Kentucky,Edmonson,12150,37.31218923,-86.23955613
1064,Kentucky,Elliott,7517,38.21624059,-83.09771563
1065,Kentucky,Estill,14106,37.79241417,-83.95956369
1066,Kentucky,Fayette,323152,38.1368225,-84.45576892
1067,Kentucky,Fleming,14581,38.46758311,-83.69657514
1068,Kentucky,Floyd,35589,37.66213922,-82.74750924
1069,Kentucky,Franklin,50991,38.337939500000005,-84.87962551
1070,Kentucky,Fulton,5969,36.65238827,-89.20140068
1071,Kentucky,Gallatin,8869,38.85398691,-84.8558382
1072,Kentucky,Garrard,17666,37.738866800000004,-84.53289319
1073,Kentucky,Grant,25069,38.74962758,-84.62415957
1074,Kentucky,Graves,37266,36.82292505,-88.65143315
1075,Kentucky,Grayson,26427,37.56231118,-86.34248968
1076,Kentucky,Green,10941,37.36484328,-85.5540745
1077,Kentucky,Greenup,35098,38.64332505,-82.9215658
1078,Kentucky,Hancock,8722,37.93766422,-86.78280584
1079,Kentucky,Hardin,110958,37.797611100000005,-85.96319251
1080,Kentucky,Harlan,26010,36.95699301,-83.21899516
1081,Kentucky,Harrison,18886,38.54188174,-84.32869741
1082,Kentucky,Hart,19035,37.39943898,-85.88461055
1083,Kentucky,Henderson,45210,37.89344553,-87.57392021
1084,Kentucky,Henry,16126,38.54942688,-85.11587507
1085,Kentucky,Hickman,4380,36.779480799999995,-88.97875928
1086,Kentucky,Hopkins,44686,37.40939025,-87.54670406
1087,Kentucky,Jackson,13329,37.51866422,-83.99825483
1088,Kentucky,Jefferson,766757,38.28664655,-85.65931031
1089,Kentucky,Jessamine,54115,37.971197860000004,-84.58252003
1090,Kentucky,Johnson,22188,37.95106355,-82.8264322
1091,Kentucky,Kenton,166998,39.039503190000005,-84.53241199
1092,Kentucky,Knott,14806,37.453881970000005,-82.94981134
1093,Kentucky,Knox,31145,36.99225732,-83.85403396
1094,Kentucky,Larue,14398,37.645671140000005,-85.70138352
1095,Kentucky,Laurel,60813,37.20975748,-84.11321779
1096,Kentucky,Lawrence,15317,38.17136018,-82.72882223
1097,Kentucky,Lee,7403,37.696459420000004,-83.71513901
1098,Kentucky,Leslie,9877,37.192466610000004,-83.37999606
1099,Kentucky,Letcher,21553,37.223067480000005,-82.85346474
1100,Kentucky,Lewis,13275,38.63184419,-83.37735618
1101,Kentucky,Lincoln,24549,37.55475628,-84.6565327
1102,Kentucky,Livingston,9194,37.31137452,-88.34797529
1103,Kentucky,Logan,27102,36.95949479,-86.877635
1104,Kentucky,Lyon,8210,37.12080035,-88.07886257
1105,Kentucky,Madison,92987,37.81659336,-84.27220275
1106,Kentucky,Magoffin,12161,37.80820545,-83.0657714
1107,Kentucky,Marion,19273,37.65218078,-85.26898542
1108,Kentucky,Marshall,31100,36.98007070000001,-88.32803576
1109,Kentucky,Martin,11195,37.89990579,-82.51247478
1110,Kentucky,Mason,17070,38.69471935,-83.82151043
1111,Kentucky,McCracken,65418,37.15350953,-88.70445755
1112,Kentucky,McCreary,17231,36.83874143,-84.48102924
1113,Kentucky,McLean,9207,37.6301951,-87.26803443
1114,Kentucky,Meade,28572,38.061635970000005,-86.21028219
1115,Kentucky,Menifee,6489,38.04090733,-83.59985712
1116,Kentucky,Mercer,21933,37.91474237,-84.87488475
1117,Kentucky,Metcalfe,10071,37.09459295,-85.63123699
1118,Kentucky,Monroe,10650,36.812253410000004,-85.71596443
1119,Kentucky,Montgomery,28157,38.13253032,-83.9145241
1120,Kentucky,Morgan,13309,38.024656570000005,-83.25558245
1121,Kentucky,Muhlenberg,30622,37.314258190000004,-87.14632053
1122,Kentucky,Nelson,46233,37.90335779,-85.4657193
1123,Kentucky,Nicholas,7269,38.43342292,-84.01889177
1124,Kentucky,Ohio,23994,37.577518430000005,-86.85368087
1125,Kentucky,Oldham,66799,38.49791089,-85.448222
1126,Kentucky,Out of KY,0,0.1,0.0
1127,Kentucky,Owen,10901,38.61679143,-84.82404619
1128,Kentucky,Owsley,4415,37.528239490000004,-83.68811419
1129,Kentucky,Pendleton,14590,38.796077180000005,-84.35599463
1130,Kentucky,Perry,25758,37.35023553,-83.22922731
1131,Kentucky,Pike,57876,37.57088263,-82.39487445
1132,Kentucky,Powell,12359,37.93218794,-83.82553961
1133,Kentucky,Pulaski,64979,37.20466131,-84.57629079
1134,Kentucky,Robertson,2108,38.61923469,-84.05055616
1135,Kentucky,Rockcastle,16695,37.466423930000005,-84.31176452
1136,Kentucky,Rowan,24460,38.29484205,-83.42088935
1137,Kentucky,Russell,17923,37.093083730000004,-85.06070117
1138,Kentucky,Scott,57004,38.39622293,-84.5816631
1139,Kentucky,Shelby,49024,38.31476019,-85.194223
1140,Kentucky,Simpson,18572,36.840584740000004,-86.58047435
1141,Kentucky,Spencer,19351,38.13223971,-85.32749335
1142,Kentucky,Taylor,25769,37.467756200000004,-85.3329931
1143,Kentucky,Todd,12294,36.9381152,-87.17878374
1144,Kentucky,Trigg,14651,36.90767017,-87.87333656
1145,Kentucky,Trimble,8471,38.71056487,-85.33775972
1146,Kentucky,Unassigned,0,0.1,0.0
1147,Kentucky,Union,14381,37.76166713,-87.94300009
1148,Kentucky,Warren,132896,37.09903045,-86.42672751
1149,Kentucky,Washington,12095,37.85599461,-85.17407732
1150,Kentucky,Wayne,20333,36.90310688,-84.8251971
1151,Kentucky,Webster,12942,37.62168356,-87.67989953
1152,Kentucky,Whitley,36264,36.85700531,-84.14541217
1153,Kentucky,Wolfe,7157,37.83941626,-83.49303612
1154,Kentucky,Woodford,26734,38.14178222,-84.7417556
1155,Louisiana,Acadia,62045,30.3950649,-92.41419698
1156,Louisiana,Allen,25627,30.75385745,-92.82442028
1157,Louisiana,Ascension,126604,30.30406249,-90.91328409999998
1158,Louisiana,Assumption,21891,29.99946234,-91.06461642
1159,Louisiana,Avoyelles,40144,31.177962110000003,-92.00079449
1160,Louisiana,Beauregard,37497,30.74836518,-93.34173616
1161,Louisiana,Bienville,13241,32.445699940000004,-93.05398492
1162,Louisiana,Bossier,127039,32.779323070000004,-93.60460152
1163,Louisiana,Caddo,240204,32.67991587,-93.88375652
1164,Louisiana,Calcasieu,203436,30.329312350000002,-93.35400434
1165,Louisiana,Caldwell,9918,32.1902519,-92.11752148
1166,Louisiana,Cameron,6973,29.97592238,-93.19310676
1167,Louisiana,Catahoula,9494,31.767789670000003,-91.84526385
1168,Louisiana,Claiborne,15670,32.92308512,-92.99526883
1169,Louisiana,Concordia,19259,31.54817835,-91.63814433
1170,Louisiana,De Soto,27463,32.15457447,-93.74130302
1171,Louisiana,East Baton Rouge,440059,30.63842039,-91.09777565
1172,Louisiana,East Carroll,6861,32.839269540000004,-91.23425694
1173,Louisiana,East Feliciana,19135,30.944253590000002,-91.04976723
1174,Louisiana,Evangeline,33395,30.829852480000003,-92.39915924
1175,Louisiana,Franklin,20015,32.23675181,-91.67589857
1176,Louisiana,Grant,22389,31.698824560000002,-92.56124347
1177,Louisiana,Iberia,69830,29.96803617,-91.75871777
1178,Louisiana,Iberville,32511,30.35734305,-91.3499598
1179,Louisiana,Jackson,15744,32.40251776,-92.55692092
1180,Louisiana,Jefferson,432493,29.84075478,-90.11115756
1181,Louisiana,Jefferson Davis,31368,30.368967650000002,-92.81210004
1182,Louisiana,LaSalle,14892,31.778847820000003,-92.15907765
1183,Louisiana,Lafayette,244390,30.3049055,-92.06959876
1184,Louisiana,Lafourche,97614,29.624702260000003,-90.40976986
1185,Louisiana,Lincoln,46742,32.7003154,-92.6659741
1186,Louisiana,Livingston,140789,30.541439930000003,-90.73061664
1187,Louisiana,Madison,10951,32.46918118,-91.23973355
1188,Louisiana,Morehouse,24874,32.91686191,-91.80421614
1189,Louisiana,Natchitoches,38158,31.823215840000003,-93.09816516
1190,Louisiana,Orleans,390144,30.16971951,-89.92660315
1191,Louisiana,Ouachita,153279,32.57645559,-92.15704172
1192,Louisiana,Out of LA,0,0.1,0.0
1193,Louisiana,Plaquemines,23197,29.522454470000003,-89.60322085
1194,Louisiana,Pointe Coupee,21730,30.81409502,-91.60209535
1195,Louisiana,Rapides,129648,31.29778499,-92.52997303
1196,Louisiana,Red River,8442,32.19530039,-93.34213308
1197,Louisiana,Richland,20122,32.51391005,-91.76634876
1198,Louisiana,Sabine,23884,31.66388699,-93.55433981
1199,Louisiana,St. Bernard,47244,29.977616360000003,-89.51887093
1200,Louisiana,St. Charles,53100,30.007096580000002,-90.35555967
1201,Louisiana,St. Helena,10132,30.922103240000002,-90.71013176
1202,Louisiana,St. James,21096,30.12531716,-90.80212061
1203,Louisiana,St. John the Baptist,42837,30.22597499,-90.4753503
1204,Louisiana,St. Landry,82124,30.69724262,-92.00135806
1205,Louisiana,St. Martin,53431,30.23112107,-91.61403569
1206,Louisiana,St. Mary,49348,29.79262097,-91.44702164
1207,Louisiana,St. Tammany,260419,30.509428470000003,-89.95642711
1208,Louisiana,Tangipahoa,134758,30.728886730000003,-90.40664996
1209,Louisiana,Tensas,4334,32.10760749,-91.32915234
1210,Louisiana,Terrebonne,110461,29.473437660000002,-90.82626855
1211,Louisiana,Unassigned,0,0.1,0.0
1212,Louisiana,Union,22108,32.93121059,-92.3749373
1213,Louisiana,Vermilion,59511,29.935176050000003,-92.30292538
1214,Louisiana,Vernon,47429,31.208848370000002,-93.18153838
1215,Louisiana,Washington,46194,30.952885480000003,-90.03866652
1216,Louisiana,Webster,38340,32.80847669,-93.33121835
1217,Louisiana,West Baton Rouge,26465,30.56058217,-91.30989571
1218,Louisiana,West Carroll,10830,32.885501250000004,-91.461201
1219,Louisiana,West Feliciana,15568,30.978828710000002,-91.4148538
1220,Louisiana,Winn,13904,32.04449367,-92.63789413
1221,Maine,Androscoggin,108277,44.2664747,-70.20380627
1222,Maine,Aroostook,67055,46.75926321,-68.59841248
1223,Maine,Cumberland,295003,43.9370751,-70.37226999
1224,Maine,Franklin,30199,45.073300190000005,-70.44381045
1225,Maine,Hancock,54987,44.69816444,-68.38401854
1226,Maine,Kennebec,122302,44.507595550000005,-69.76738544
1227,Maine,Knox,39772,44.21486325,-69.10529169
1228,Maine,Lincoln,34634,44.15996956,-69.54227124
1229,Maine,Out of ME,0,0.1,0.0
1230,Maine,Oxford,57975,44.599529950000004,-70.75682123
1231,Maine,Penobscot,152148,45.50194593,-68.65020455
1232,Maine,Piscataquis,16785,45.93839062,-69.2860223
1233,Maine,Sagadahoc,35856,44.054158640000004,-69.85074999
1234,Maine,Somerset,50484,45.612297670000004,-69.95995554
1235,Maine,Unassigned,0,0.1,0.0
1236,Maine,Waldo,39715,44.5858305,-69.12061935
1237,Maine,Washington,31379,45.116071420000004,-67.62813524
1238,Maine,York,207641,43.57808377,-70.71052375
1239,Maryland,Allegany,70416,39.72357628,-78.69280486
1240,Maryland,Anne Arundel,579234,39.10670238,-76.60329337
1241,Maryland,Baltimore,827370,39.55784712,-76.62911955
1242,Maryland,Baltimore City,593490,39.40211911,-76.61151012
1243,Maryland,Calvert,92525,38.63961642,-76.56820632
1244,Maryland,Caroline,33406,38.97172293,-75.82904158
1245,Maryland,Carroll,168447,39.66453592,-77.02373735
1246,Maryland,Cecil,102855,39.66647682,-75.94627411
1247,Maryland,Charles,163257,38.610923310000004,-76.98580666
1248,Maryland,Dorchester,31929,38.55413522,-76.02752426
1249,Maryland,Frederick,259547,39.57296601,-77.39999394
1250,Maryland,Garrett,29014,39.62786077,-79.27355126
1251,Maryland,Harford,255441,39.65010644,-76.30775940000002
1252,Maryland,Howard,325690,39.353052930000004,-76.93126208
1253,Maryland,Kent,19422,39.349762080000005,-76.04741541
1254,Maryland,Montgomery,1050688,39.23676329,-77.20358245
1255,Maryland,Out of MD,0,0.1,0.0
1256,Maryland,Prince George's,909327,38.93070039,-76.8496441
1257,Maryland,Queen Anne's,50381,39.16198912,-76.03530977
1258,Maryland,Somerset,25616,38.216354200000005,-75.75118623
1259,Maryland,St. Mary's,113510,38.40058422,-76.60629279999998
1260,Maryland,Talbot,37181,38.866181590000004,-76.10882561
1261,Maryland,Unassigned,0,0.1,0.0
1262,Maryland,Washington,151049,39.70835778,-77.82002295
1263,Maryland,Wicomico,103609,38.473019470000004,-75.62705831
1264,Maryland,Worcester,52276,38.31274277,-75.33200012
1265,Massachusetts,Barnstable,212990,41.82980578,-70.28854339
1266,Massachusetts,Berkshire,124944,42.47428441,-73.20524838
1267,Massachusetts,Bristol,565217,41.89228404,-71.10872211
1268,Massachusetts,Dukes,17332,41.506747250000004,-70.68763497
1269,Massachusetts,Dukes and Nantucket,0,41.506747250000004,-70.68763497
1270,Massachusetts,Essex,789034,42.7687626,-70.94687179
1271,Massachusetts,Franklin,70180,42.68119713,-72.58602547
1272,Massachusetts,Hampden,466372,42.23440424,-72.63235561
1273,Massachusetts,Hampshire,160830,42.43997957,-72.65898478
1274,Massachusetts,Middlesex,1611699,42.58607732,-71.39049229
1275,Massachusetts,Nantucket,11399,41.3942019,-70.08774729
1276,Massachusetts,Norfolk,706775,42.26073095,-71.20530408
1277,Massachusetts,Out of MA,0,0.1,0.0
1278,Massachusetts,Plymouth,521202,42.04070556,-70.80802823
1279,Massachusetts,Suffolk,803907,42.427951400000005,-71.07850442
1280,Massachusetts,Unassigned,0,0.1,0.0
1281,Massachusetts,Worcester,830622,42.45026951,-71.90493363
1282,Michigan,Alcona,10405,44.7846864,-83.59507875
1283,Michigan,Alger,9108,46.51292944,-86.60260122
1284,Michigan,Allegan,118081,42.691470370000005,-85.89102866
1285,Michigan,Alpena,28405,45.13477666,-83.62212411
1286,Michigan,Antrim,23324,45.09690221,-85.15503082
1287,Michigan,Arenac,14883,44.1636262,-83.89277559
1288,Michigan,Baraga,8209,46.772058200000004,-88.36363591
1289,Michigan,Barry,61550,42.69513984,-85.30834519
1290,Michigan,Bay,103126,43.80639106,-83.98731479
1291,Michigan,Benzie,17766,44.73899297,-86.01608482
1292,Michigan,Berrien,153401,42.054473970000004,-86.41313079999998
1293,Michigan,Branch,43517,42.01600556,-85.05929476
1294,Michigan,Calhoun,134159,42.34633834,-85.00493569
1295,Michigan,Cass,51787,42.01522292,-85.99405727
1296,Michigan,Charlevoix,26143,45.47790017,-85.19614053
1297,Michigan,Cheboygan,25276,45.54787015,-84.50122149
1298,Michigan,Chippewa,37349,46.39552653,-84.54353449
1299,Michigan,Clare,30950,44.08794227,-84.84819859999998
1300,Michigan,Clinton,79595,43.04400871,-84.60145248
1301,Michigan,Crawford,14029,44.78255561,-84.61006219
1302,Michigan,Delta,35784,46.00484910000001,-86.9080745
1303,Michigan,Dickinson,25239,46.10999672,-87.86961634
1304,Michigan,Eaton,110268,42.69599185,-84.83740035
1305,Michigan,Emmet,33415,45.62625509,-84.89083249
1306,Michigan,Federal Correctional Institution (FCI),0,0.1,0.0
1307,Michigan,Genesee,405813,43.122442150000005,-83.70589709
1308,Michigan,Gladwin,25449,44.089010720000005,-84.38774817
1309,Michigan,Gogebic,13975,46.50862701,-89.69377193
1310,Michigan,Grand Traverse,93088,44.79565625,-85.55585247
1311,Michigan,Gratiot,40711,43.39265605,-84.60505416
1312,Michigan,Hillsdale,45605,41.98753639,-84.59312019
1313,Michigan,Houghton,35684,46.99988536,-88.68495385
1314,Michigan,Huron,30981,43.93353985,-83.04078453
1315,Michigan,Ingham,292406,42.69716886,-84.37472069
1316,Michigan,Ionia,64697,43.04502238,-85.07413319
1317,Michigan,Iosco,25127,44.45486835,-83.63484895
1318,Michigan,Iron,11066,46.30974132,-88.53136251
1319,Michigan,Isabella,69872,43.74060976,-84.84664923
1320,Michigan,Jackson,158510,42.34807035,-84.42258681
1321,Michigan,Kalamazoo,265066,42.345422310000004,-85.53038622
1322,Michigan,Kalkaska,18038,44.78512729,-85.09085699
1323,Michigan,Kent,656955,43.13197711,-85.54934642
1324,Michigan,Keweenaw,2116,47.731976530000004,-88.41434263
1325,Michigan,Lake,11853,44.09050893,-85.802173
1326,Michigan,Lapeer,87607,43.19052506,-83.22153148
1327,Michigan,Leelanau,21761,45.04430054,-85.80150326
1328,Michigan,Lenawee,98451,41.994751560000005,-84.06603727
